1034777468403999, -0.000916741, -0.009697995, 0.002446473, 0.035351021, -9.807299104, -0.057474109
1034777478403999, -0.001557939, -0.002061887, 0.007500830, 0.034645987, -9.802819896, -0.060735479
1034777488403999, -0.001755063, -0.007406496, -0.000559595, 0.043998283, -9.804010396, -0.059315746
1034777498403999, 0.008371316, 0.005323384, 0.003818939, 0.027326276, -9.807302021, -0.053376993
1034777508403999, -0.004671213, -0.004601793, 0.001864859, 0.039102500, -9.814846745, -0.056772252
1034777518403999, -0.005687164, 0.004252852, 0.003485268, 0.035212185, -9.782518153, -0.049668398
1034777528403999, -0.001559570, -0.006911841, -0.001432726, 0.042675181, -9.791428377, -0.063561498
1034777538403999, 0.000467711, 0.000105046, 0.000079915, 0.051894450, -9.795451225, -0.065444106
1034777548403999, -0.000983646, 0.005827807, 0.002531416, 0.046965394, -9.803455827, -0.051686691
1034777558403999, 0.008413066, -0.004757978, -0.000909612, 0.036893778, -9.791607316, -0.056927983
1034777568403999, 0.006187692, 0.002727155, 0.001469411, 0.045053563, -9.809731818, -0.062744627
1034777578403999, -0.000133506, -0.000633378, 0.008322544, 0.056769835, -9.803837487, -0.049731331
1034777588403999, 0.010511108, -0.002448138, -0.000915874, 0.055025303, -9.790437876, -0.060622758
1034777598403999, -0.006881977, 0.006102555, -0.000856631, 0.036685488, -9.789954053, -0.074799104
1034777608403999, -0.000552751, -0.005097907, -0.002531365, 0.042744205, -9.804489278, -0.059254037
1034777618403999, -0.007500301, 0.003626398, 0.003573393, 0.051689885, -9.787869952, -0.056558751
1034777628403999, -0.009075447, -0.003035285, -0.002152521, 0.057436105, -9.821084812, -0.057520299
1034777638403999, 0.002488131, 0.001041706, 0.003631269, 0.041198898, -9.803196836, -0.049280012
1034777648403999, 0.006103157, -0.001410251, 0.004853077, 0.030623595, -9.810980306, -0.068231652
1034777658403999, 0.000484689, 0.001701878, 0.006065397, 0.046079243, -9.819010145, -0.060280684
1034777668403999, 0.001034284, -0.004781259, -0.003152008, 0.036724633, -9.830065412, -0.065838122
1034777678403999, 0.004853933, 0.001705278, -0.005588272, 0.049367212, -9.789763230, -0.062957679
1034777688403999, -0.001129117, 0.004629265, -0.005741152, 0.047646109, -9.795462484, -0.052549236
1034777698403999, -0.000949148, 0.001539578, -0.003147282, 0.031104021, -9.793242181, -0.051997369
1034777708403999, 0.001221494, -0.003282666, -0.010599413, 0.036856666, -9.802606690, -0.052753046
1034777718403999, -0.000868490, -0.001880995, 0.001455705, 0.054016417, -9.790922718, -0.071323532
1034777728403999, -0.011172877, -0.000639590, 0.002994512, 0.033343748, -9.797093118, -0.057742936
1034777738403999, -0.006061314, 0.009314986, 0.003151711, 0.049057670, -9.813890022, -0.056444437
1034777748403999, -0.002639933, 0.007827910, 0.007569871, 0.033062074, -9.780584657, -0.059570661
1034777758403999, 0.000921261, -0.003932115, 0.000298390, 0.035441100, -9.802965021, -0.048881517
1034777768403999, -0.005587956, -0.007280258, -0.003007493, 0.040856384, -9.805283473, -0.050812068
1034777778403999, -0.005643478, -0.004066248, -0.006351067, 0.050971928, -9.786872389, -0.059157546
1034777788403999, 0.000915659, 0.001589563, -0.005746046, 0.042522623, -9.811221966, -0.043838590
1034777798403999, -0.007242643, -0.005450911, -0.001550922, 0.029936482, -9.806597368, -0.053080446
1034777808403999, 0.009811645, 0.001143099, 0.002942800, 0.040407269, -9.810574768, -0.058533560
1034777818403999, -0.002357361, 0.004154285, -0.008351340, 0.043227381, -9.792914655, -0.065203213
1034777828403999, 0.008697968, 0.000089445, 0.002564628, 0.030805327, -9.795561226, -0.075073568
1034777838403999, -0.008306163, -0.001110240, -0.002008471, 0.038087239, -9.794648784, -0.050096385
1034777848403999, 0.011617648, 0.002896907, -0.000441243, 0.046898143, -9.792739897, -0.058276030
1034777858403999, -0.008173300, -0.002947253, -0.005170229, 0.038127263, -9.799645034, -0.036096033
1034777868403999, 0.004267562, 0.005498711, 0.006763756, 0.051075273, -9.798991896, -0.068290164
1034777878403999, -0.001473373, -0.002113557, 0.008162942, 0.048493121, -9.817165027, -0.033596989
1034777888403999, -0.000888029, -0.000398940, 0.002782476, 0.027608304, -9.796270666, -0.065864230
1034777898403999, 0.004503037, 0.004830888, -0.010101344, 0.031945770, -9.801898793, -0.057569630
1034777908403999, -0.008991098, -0.005487228, 0.004403539, 0.038820990, -9.808983916, -0.069656552
1034777918403999, 0.004819429, -0.002112705, -0.000966148, 0.032008654, -9.821922374, -0.076153928
1034777928403999, 0.002869706, -0.003956688, 0.006305828, 0.053163094, -9.806957407, -0.056042884
1034777938403999, 0.005262212, -0.005652413, -0.002924510, 0.039864733, -9.800967327, -0.061716971
1034777948403999, -0.001625572, 0.003787632, 0.001285121, 0.049945911, -9.788841434, -0.046650254
1034777958403999, -0.013614751, 0.001406553, 0.003201289, 0.048471753, -9.799404559, -0.032465960
1034777968403999, -0.008270516, -0.002510565, -0.005569988, 0.039772198, -9.786797001, -0.052423873
1034777978403999, -0.001751101, 0.008004168, -0.004236521, 0.045649691, -9.779419318, -0.049089079
1034777988403999, -0.008155174, 0.007726745, 0.003093313, 0.041431027, -9.807095166, -0.047754015
1034777998403999, -0.004612183, 0.001301860, -0.002442034, 0.050425033, -9.808821686, -0.040335053
1034778008403999, 0.000516734, -0.004575830, -0.003042740, 0.038259467, -9.793448114, -0.055879313
1034778018403999, -0.000540842, 0.000680171, -0.001325530, 0.042872748, -9.794226926, -0.071285245
1034778028403999, -0.010905894, 0.001943717, 0.003636765, 0.053153772, -9.787832849, -0.053607078
1034778038403999, -0.003962095, -0.000883672, 0.001391825, 0.034990232, -9.797427497, -0.055257201
1034778048403999, 0.010394103, 0.003732923, 0.011659174, 0.034633618, -9.806635650, -0.064431965
1034778058403999, 0.006713569, 0.012143792, 0.003847641, 0.056930963, -9.795800193, -0.069156762
1034778068403999, -0.000811995, -0.001471919, 0.002631072, 0.048520406, -9.803959264, -0.041201439
1034778078403999, 0.000709657, 0.000215715, -0.001081177, 0.029302504, -9.795661830, -0.047050560
1034778088403999, 0.005182890, 0.001271567, -0.002241922, 0.029181637, -9.791097840, -0.050395891
1034778098403999, -0.003646140, -0.002149902, 0.000226863, 0.039316866, -9.800291149, -0.056358620
1034778108403999, -0.000607440, -0.000898522, -0.005723609, 0.042723822, -9.787579886, -0.059455844
1034778118403999, 0.006398025, 0.002384411, -0.010006248, 0.060646674, -9.808993155, -0.048553006
1034778128403999, 0.004483874, 0.005195470, 0.002746036, 0.045937155, -9.815520070, -0.059665714
1034778138403999, 0.012995990, -0.002001281, -0.002355804, 0.046241821, -9.790583435, -0.048948413
1034778148403999, 0.001211625, -0.001849572, 0.003182766, 0.038358407, -9.802268299, -0.053689722
1034778158403999, 0.002136505, 0.002694178, -0.002696563, 0.048796984, -9.795834588, -0.046793057
1034778168403999, -0.003173962, -0.003365273, -0.006239328, 0.038916976, -9.794388422, -0.056430432
1034778178403999, 0.000270852, -0.001476853, -0.000845464, 0.052978707, -9.817070512, -0.070589250
1034778188403999, -0.003492917, 0.004036493, 0.001976458, 0.044455737, -9.799116482, -0.055827831
1034778198403999, 0.008415587, 0.008887764, -0.008006069, 0.045933948, -9.786592704, -0.057152481
1034778208403999, -0.004578443, 0.000312899, -0.001304208, 0.047374463, -9.807863939, -0.059906392
1034778218403999, -0.002448928, -0.007709100, -0.006892354, 0.054735046, -9.809704444, -0.051385768
1034778228403999, -0.002964001, -0.001271352, -0.004403686, 0.040105447, -9.804231412, -0.052133289
1034778238403999, 0.007534599, -0.004200533, -0.003086157, 0.038181470, -9.813549535, -0.050616554
1034778248403999, -0.001054606, 0.002661185, -0.004400270, 0.046695106, -9.790916960, -0.058586308
1034778258403999, 0.001408815, -0.008269665, -0.000988354, 0.030837213, -9.816706144, -0.058102303
1034778268403999, -0.001287524, 0.003303622, -0.000972982, 0.039306687, -9.807296081, -0.058561961
1034778278403999, 0.000053733, 0.002013788, -0.004270855, 0.040884709, -9.794514454, -0.051667414
1034778288403999, 0.009003833, 0.004249574, 0.008492065, 0.032797139, -9.782296731, -0.062896423
1034778298403999, -0.005560645, -0.004754478, 0.005771883, 0.066259289, -9.795966905, -0.064836695
1034778308403999, -0.007480925, -0.002773926, -0.003442885, 0.050472093, -9.804475630, -0.056882817
1034778318403999, -0.007586821, -0.008014608, -0.005908492, 0.044640883, -9.802969523, -0.037927918
1034778328403999, 0.003463411, 0.004996974, 0.000617390, 0.047006207, -9.807893980, -0.054218669
1034778338403999, 0.003289653, -0.008224622, -0.016091266, 0.043027061, -9.810623386, -0.053448825
1034778348403999, 0.008165663, -0.004818267, -0.005240743, 0.035591670, -9.788174881, -0.051916714
1034778358403999, 0.000635402, -0.014878544, -0.009070161, 0.033683104, -9.807449338, -0.055476419
1034778368403999, 0.001583336, -0.002260709, -0.002076169, 0.043249381, -9.806241253, -0.031056324
1034778378403999, 0.001407647, -0.004243706, 0.000784510, 0.025917586, -9.806778127, -0.058892032
1034778388403999, 0.000071385, 0.005724302, -0.000272531, 0.032170924, -9.802358500, -0.040053363
1034778398403999, -0.003018375, 0.002735543, 0.004178607, 0.052326369, -9.802108310, -0.055069121
1034778408403999, -0.003060072, -0.000509792, -0.000314700, 0.051756845, -9.795970847, -0.049990974
1034778418403999, -0.005997189, 0.002721797, -0.001602316, 0.053799246, -9.802041113, -0.061847985
1034778428403999, 0.002911215, -0.000757241, 0.001866359, 0.044174330, -9.806463410, -0.071528163
1034778438403999, -0.003111335, 0.000424377, 0.004191637, 0.043639877, -9.797728609, -0.057000112
1034778448403999, 0.004350482, 0.000667655, -0.000338536, 0.061569453, -9.807605092, -0.066719403
1034778458403999, 0.001097996, 0.003028031, 0.004189920, 0.040388773, -9.800218983, -0.058645969
1034778468403999, -0.006599579, -0.003997268, -0.003130772, 0.035536885, -9.818573651, -0.063555637
1034778478403999, -0.005824605, 0.005730553, -0.015612136, 0.029733890, -9.802437270, -0.050106734
1034778488404000, -0.005493022, 0.002348763, 0.001477404, 0.064410358, -9.809532213, -0.038883678
1034778498404000, 0.003308645, 0.001181683, 0.007008779, 0.045847170, -9.815588670, -0.047583160
1034778508404000, 0.005354550, 0.005219808, -0.008667813, 0.037831607, -9.774492461, -0.046313508
1034778518404000, -0.002162054, 0.004135673, -0.000329919, 0.047149475, -9.793062250, -0.060733521
1034778528404000, 0.009485192, 0.000129185, -0.000785550, 0.043662227, -9.822628802, -0.058937013
1034778538404000, 0.002541544, -0.005671420, -0.000480927, 0.047713495, -9.792275993, -0.069044929
1034778548404000, -0.002418763, 0.012394848, -0.003492414, 0.055706210, -9.815257646, -0.059676599
1034778558404000, 0.000589591, 0.002594716, -0.002700479, 0.050581749, -9.798682627, -0.070051896
